Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
513.0,Maxi Kleber,34.0,LAL,PF,40.0,1.0,10.7,0.8,1.7,0.463,0.2,0.6,0.24,0.6,1.1,0.595,0.507,0.4,0.6,0.583,0.8,1.2,1.9,0.7,0.4,0.3,0.4,1.4,2.1,
514.0,Lachlan Olbrich,22.0,CHI,C,34.0,0.0,7.8,0.8,1.7,0.491,0.1,0.4,0.154,0.8,1.3,0.591,0.509,0.4,1.0,0.382,0.9,1.5,2.4,0.8,0.2,0.2,0.4,1.2,2.1,
515.0,Dalano Banton,26.0,2TM,PG,5.0,0.0,5.0,0.8,1.8,0.444,0.0,0.0,,0.8,1.8,0.444,0.444,0.4,0.4,1.0,0.2,0.0,0.2,0.8,0.2,0.2,0.4,0.2,2.0,
515.0,Dalano Banton,26.0,LAC,PG,2.0,0.0,5.0,1.5,2.0,0.75,0.0,0.0,,1.5,2.0,0.75,0.75,0.0,0.0,,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,3.0,
515.0,Dalano Banton,26.0,BOS,PG,3.0,0.0,5.0,0.3,1.7,0.2,0.0,0.0,,0.3,1.7,0.2,0.2,0.7,0.7,1.0,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.3,1.3,
516.0,Trentyn Flowers,20.0,CHI,SF,2.0,0.0,3.0,1.0,1.5,0.667,0.0,0.5,0.0,1.0,1.0,1.0,0.667,0.0,0.0,,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,2.0,
517.0,Keshon Gilbert,22.0,WAS,PG,3.0,0.0,16.0,0.3,1.3,0.25,0.0,0.7,0.0,0.3,0.7,0.5,0.25,1.3,1.3,1.0,0.7,1.0,1.7,1.0,0.7,1.3,2.0,1.0,2.0,
518.0,Colby Jones,23.0,DET,SG,1.0,0.0,7.0,1.0,3.0,0.333,0.0,2.0,0.0,1.0,1.0,1.0,0.333,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,
519.0,Johnny Juzang,24.0,MIN,SG,21.0,0.0,4.2,0.8,1.8,0.421,0.3,1.1,0.25,0.5,0.7,0.714,0.5,0.2,0.4,0.625,0.2,0.6,0.8,0.3,0.1,0.0,0.2,0.1,2.0,
520.0,Jordan McLaughlin,29.0,SAS,PG,41.0,0.0,6.5,0.8,1.8,0.413,0.4,1.0,0.41,0.4,0.9,0.417,0.52,0.1,0.1,0.8,0.1,0.5,0.7,0.9,0.5,0.0,0.4,0.3,2.0,
521.0,Wendell Moore Jr.,24.0,DET,SG,5.0,0.0,10.8,0.8,1.4,0.571,0.0,0.2,0.0,0.8,1.2,0.667,0.571,0.4,0.4,1.0,0.2,1.0,1.2,0.6,0.4,0.4,0.2,0.2,2.0,
522.0,Payton Sandfort,23.0,OKC,SF,2.0,0.0,3.5,0.5,2.5,0.2,0.5,2.0,0.25,0.0,0.5,0.0,0.3,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,2.5,2.0,
523.0,Ariel Hukporti,23.0,NYK,C,52.0,4.0,8.8,0.7,1.3,0.544,0.0,0.1,0.25,0.7,1.2,0.563,0.551,0.5,0.6,0.788,1.0,1.8,2.8,0.5,0.2,0.5,0.6,1.2,1.9,
524.0,Harrison Ingram,23.0,SAS,SF,6.0,0.0,3.3,0.8,1.0,0.833,0.2,0.2,1.0,0.7,0.8,0.8,0.917,0.0,0.0,,0.5,0.0,0.5,0.2,0.0,0.0,0.2,0.3,1.8,
525.0,Bobi Klintman,22.0,DET,SF,12.0,0.0,5.9,0.8,2.3,0.333,0.3,1.1,0.308,0.4,1.2,0.357,0.407,0.0,0.3,0.0,0.4,1.2,1.6,0.5,0.3,0.0,0.5,0.9,1.8,
526.0,Isaiah Livers,27.0,PHO,PF,36.0,0.0,9.6,0.6,1.8,0.344,0.3,1.1,0.3,0.3,0.7,0.417,0.438,0.3,0.3,0.75,0.5,1.2,1.7,0.6,0.4,0.2,0.3,0.8,1.8,
527.0,Cody Martin,30.0,IND,SF,4.0,0.0,13.8,0.5,2.5,0.2,0.0,1.3,0.0,0.5,1.3,0.4,0.2,0.8,1.5,0.5,0.3,3.3,3.5,0.5,1.0,0.5,1.0,1.3,1.8,
528.0,Kevin McCullar Jr.,24.0,NYK,SF,20.0,0.0,6.5,0.7,1.8,0.389,0.3,0.9,0.333,0.4,0.9,0.444,0.472,0.1,0.3,0.4,0.5,0.8,1.3,1.0,0.4,0.0,0.6,0.9,1.8,
529.0,Orlando Robinson,25.0,ORL,C,4.0,1.0,6.3,0.8,1.3,0.6,0.3,0.5,0.5,0.5,0.8,0.667,0.7,0.0,0.0,,0.5,0.5,1.0,0.8,0.3,0.0,0.0,0.8,1.8,
530.0,Adou Thiero,21.0,LAL,SF,22.0,0.0,5.9,0.5,1.2,0.462,0.0,0.1,0.333,0.5,1.0,0.478,0.481,0.6,1.0,0.636,0.4,0.7,1.1,0.4,0.3,0.1,0.3,0.8,1.8,
531.0,Jahmir Young,25.0,MIA,PG,11.0,0.0,4.6,0.7,2.0,0.364,0.2,0.7,0.25,0.5,1.3,0.429,0.409,0.2,0.2,1.0,0.2,0.2,0.4,0.5,0.1,0.0,0.3,0.5,1.8,
532.0,Jacob Toppin,25.0,ATL,SF,5.0,0.0,3.4,0.8,1.2,0.667,0.0,0.0,,0.8,1.2,0.667,0.667,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,1.6,
533.0,Mason Plumlee,35.0,2TM,C,19.0,2.0,8.2,0.5,0.7,0.769,0.0,0.0,,0.5,0.7,0.769,0.769,0.5,0.7,0.643,0.8,1.8,2.6,1.0,0.5,0.0,0.6,0.8,1.5,
533.0,Mason Plumlee,35.0,CHO,C,14.0,2.0,8.9,0.6,0.9,0.75,0.0,0.0,,0.6,0.9,0.75,0.75,0.6,0.9,0.667,0.7,2.1,2.9,1.1,0.4,0.0,0.6,0.7,1.9,
533.0,Mason Plumlee,35.0,SAS,C,5.0,0.0,6.2,0.2,0.2,1.0,0.0,0.0,,0.2,0.2,1.0,1.0,0.2,0.4,0.5,1.2,0.8,2.0,0.6,0.8,0.0,0.6,1.2,0.6,
534.0,Alex Antetokounmpo,24.0,MIL,SF,4.0,0.0,3.0,0.3,1.0,0.25,0.0,0.8,0.0,0.3,0.3,1.0,0.25,1.0,1.5,0.667,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.5,
535.0,Buddy Boeheim,26.0,OKC,SF,4.0,0.0,3.8,0.5,1.5,0.333,0.5,1.5,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,
536.0,TyTy Washington Jr.,24.0,LAC,PG,14.0,0.0,5.7,0.6,1.4,0.474,0.2,0.6,0.375,0.4,0.8,0.545,0.553,0.0,0.0,,0.1,0.4,0.4,1.1,0.3,0.1,0.2,0.4,1.5,
537.0,Rocco Zikarsky,19.0,MIN,C,4.0,0.0,4.0,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.0,0.0,,0.5,0.8,1.3,0.0,0.0,0.8,0.0,0.3,1.5,
538.0,Xavier Tillman Sr.,27.0,2TM,C,29.0,1.0,6.2,0.7,1.6,0.422,0.1,0.6,0.167,0.6,0.9,0.593,0.456,0.0,0.1,0.25,0.7,0.8,1.4,0.4,0.3,0.2,0.3,0.5,1.4,
538.0,Xavier Tillman Sr.,27.0,BOS,C,14.0,1.0,7.9,1.0,2.2,0.452,0.2,1.1,0.2,0.8,1.1,0.688,0.5,0.0,0.0,,0.7,1.1,1.8,0.4,0.4,0.1,0.4,0.6,2.2,
538.0,Xavier Tillman Sr.,27.0,CHO,C,15.0,0.0,4.6,0.3,0.9,0.357,0.0,0.2,0.0,0.3,0.7,0.455,0.357,0.1,0.3,0.25,0.6,0.5,1.1,0.5,0.2,0.2,0.2,0.4,0.7,
539.0,Jonathan Mogbo,24.0,TOR,PF,37.0,0.0,6.0,0.6,1.1,0.561,0.0,0.0,0.0,0.6,1.1,0.575,0.561,0.2,0.3,0.583,0.5,1.2,1.7,0.6,0.3,0.2,0.3,0.6,1.4,
540.0,Brooks Barnhizer,23.0,OKC,SG,38.0,0.0,7.6,0.5,1.4,0.377,0.1,0.4,0.294,0.4,0.9,0.417,0.425,0.1,0.2,0.667,0.4,1.3,1.8,0.5,0.2,0.1,0.2,0.6,1.3,
541.0,Isaiah Crawford,24.0,HOU,SF,13.0,0.0,5.8,0.5,1.4,0.333,0.2,0.8,0.2,0.3,0.6,0.5,0.389,0.2,0.3,0.75,0.2,0.6,0.8,0.3,0.2,0.2,0.2,0.2,1.3,
542.0,Pacôme Dadiet,20.0,NYK,SG,27.0,0.0,3.9,0.4,1.3,0.314,0.2,0.9,0.24,0.2,0.4,0.5,0.4,0.2,0.2,1.0,0.1,0.7,0.8,0.4,0.1,0.0,0.1,0.2,1.3,
543.0,Hunter Dickinson,25.0,NOP,C,3.0,0.0,5.7,0.3,1.7,0.2,0.0,0.7,0.0,0.3,1.0,0.333,0.2,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.0,0.7,1.0,1.3,1.3,
544.0,Nigel Hayes-Davis,31.0,PHO,SF,27.0,0.0,7.2,0.6,1.7,0.326,0.1,0.6,0.125,0.5,1.1,0.433,0.348,0.1,0.1,0.5,0.4,0.8,1.2,0.3,0.3,0.1,0.3,0.6,1.3,
545.0,Curtis Jones,24.0,DEN,SG,7.0,0.0,4.7,0.6,2.0,0.286,0.1,1.3,0.111,0.4,0.7,0.6,0.321,0.0,0.0,,0.1,0.6,0.7,0.6,0.1,0.0,0.1,0.4,1.3,
546.0,Kyle Lowry,39.0,PHI,PG,13.0,0.0,8.7,0.3,1.5,0.2,0.3,1.5,0.2,0.0,0.0,,0.3,0.4,0.5,0.833,0.0,0.7,0.7,0.8,0.2,0.2,0.3,0.6,1.3,
547.0,David Roddy,24.0,DEN,PF,3.0,0.0,4.7,0.3,1.7,0.2,0.0,1.3,0.0,0.3,0.3,1.0,0.2,0.7,0.7,1.0,0.3,1.3,1.7,0.7,0.3,0.0,0.0,0.7,1.3,
548.0,Amari Williams,24.0,BOS,PF,21.0,2.0,6.5,0.4,0.9,0.474,0.0,0.0,,0.4,0.9,0.474,0.474,0.5,0.7,0.714,0.4,1.4,1.9,0.4,0.1,0.5,0.5,0.8,1.3,
549.0,Isaac Jones,25.0,2TM,PF,6.0,1.0,4.3,0.5,1.0,0.5,0.0,0.3,0.0,0.5,0.7,0.75,0.5,0.2,0.3,0.5,0.3,0.5,0.8,0.2,0.0,0.2,0.0,0.7,1.2,
549.0,Isaac Jones,25.0,SAC,PF,3.0,1.0,5.7,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.3,0.7,0.5,0.7,0.0,0.7,0.3,0.0,0.0,0.0,1.3,1.0,
549.0,Isaac Jones,25.0,DET,PF,3.0,0.0,3.0,0.7,1.3,0.5,0.0,0.3,0.0,0.7,1.0,0.667,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.3,0.0,0.0,1.3,
550.0,Thanasis Antetokounmpo,33.0,MIL,SF,32.0,0.0,3.7,0.4,0.8,0.48,0.0,0.1,0.0,0.4,0.7,0.545,0.48,0.5,0.8,0.577,0.3,0.6,0.9,0.3,0.4,0.2,0.3,0.4,1.2,
551.0,Javonte Cooke,26.0,POR,SG,19.0,0.0,4.9,0.5,2.2,0.22,0.2,1.2,0.13,0.3,0.9,0.333,0.256,0.1,0.1,1.0,0.2,0.8,1.0,0.4,0.3,0.0,0.5,0.3,1.2,
552.0,Dillon Jones,24.0,NYK,SF,6.0,0.0,4.5,0.2,1.0,0.167,0.2,0.7,0.25,0.0,0.3,0.0,0.25,0.7,0.7,1.0,0.3,0.7,1.0,0.7,0.3,0.0,0.0,0.8,1.2,
553.0,Colin Castleton,25.0,ORL,C,2.0,0.0,6.0,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.0,,0.0,2.5,2.5,0.5,0.0,0.0,1.0,0.5,1.0,
554.0,CJ Huntley,24.0,PHO,SF,2.0,0.0,3.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,
555.0,Alex Morales,28.0,ORL,PG,2.0,0.0,7.0,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.0,,0.5,1.0,1.5,2.0,0.0,0.0,1.0,2.0,1.0,
556.0,Zyon Pullin,24.0,MIN,SG,4.0,0.0,3.0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.3,0.0,0.8,0.5,1.0,
557.0,Hunter Sallis,22.0,PHI,SG,7.0,0.0,3.7,0.4,0.7,0.6,0.0,0.0,,0.4,0.7,0.6,0.6,0.1,0.3,0.5,0.0,0.1,0.1,0.6,0.0,0.1,0.7,0.3,1.0,
558.0,Dario Šarić,31.0,SAC,C,5.0,0.0,8.2,0.2,1.2,0.167,0.2,0.6,0.333,0.0,0.6,0.0,0.25,0.4,0.4,1.0,0.2,1.0,1.2,0.4,0.0,0.0,0.4,0.6,1.0,
559.0,Stanley Umude,26.0,SAS,SG,2.0,0.0,3.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,
560.0,Bismack Biyombo,33.0,SAS,C,24.0,1.0,5.7,0.3,0.6,0.571,0.0,0.0,,0.3,0.6,0.571,0.571,0.2,0.3,0.714,0.2,0.8,1.0,0.2,0.2,0.1,0.3,1.1,0.9,
561.0,Johni Broome,23.0,PHI,C,11.0,0.0,5.0,0.4,2.2,0.167,0.0,0.5,0.0,0.4,1.7,0.211,0.167,0.2,0.5,0.333,0.6,0.8,1.5,0.4,0.3,0.2,0.3,0.6,0.9,
562.0,N'Faly Dante,24.0,ATL,C,4.0,0.0,3.8,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.3,0.3,1.0,0.8,1.0,1.8,0.0,0.5,0.0,0.3,0.3,0.8,
563.0,Markelle Fultz,27.0,TOR,PG,5.0,0.0,7.2,0.4,2.2,0.182,0.0,0.0,,0.4,2.2,0.182,0.182,0.0,0.0,,0.0,0.2,0.2,1.6,0.4,0.0,0.8,0.4,0.8,
564.0,Joe Ingles,38.0,MIN,SF,25.0,0.0,4.1,0.3,0.5,0.538,0.1,0.3,0.375,0.2,0.2,0.8,0.654,0.1,0.1,1.0,0.0,0.4,0.4,0.8,0.3,0.0,0.4,0.2,0.8,
565.0,Trey Jemison,26.0,NYK,C,11.0,0.0,5.5,0.4,0.6,0.571,0.0,0.0,,0.4,0.6,0.571,0.571,0.1,0.1,1.0,0.7,0.7,1.5,0.3,0.1,0.2,0.5,0.8,0.8,
566.0,Drew Peterson,26.0,CHO,PF,6.0,0.0,10.7,0.3,2.7,0.125,0.0,2.0,0.0,0.3,0.7,0.5,0.125,0.2,0.3,0.5,0.5,1.0,1.5,0.3,0.5,0.2,0.0,0.5,0.8,
567.0,Vladislav Goldin,24.0,MIA,C,6.0,0.0,2.8,0.3,0.5,0.667,0.0,0.0,,0.3,0.5,0.667,0.667,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.3,0.3,0.5,0.7,
568.0,Garrett Temple,39.0,TOR,SG,21.0,0.0,3.3,0.1,0.7,0.214,0.1,0.5,0.182,0.0,0.1,0.333,0.286,0.3,0.4,0.667,0.0,0.3,0.4,0.4,0.1,0.1,0.3,0.3,0.7,
569.0,Chris Mañon,24.0,LAL,SG,7.0,0.0,5.3,0.1,0.6,0.25,0.0,0.3,0.0,0.1,0.3,0.5,0.25,0.3,0.3,1.0,0.1,1.0,1.1,0.3,0.6,0.3,0.1,0.7,0.6,
570.0,Olivier Sarr,26.0,CLE,C,2.0,0.0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,
571.0,Max Shulga,23.0,BOS,SG,9.0,0.0,1.4,0.1,0.4,0.25,0.0,0.1,0.0,0.1,0.3,0.333,0.25,0.2,0.2,1.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.6,0.4,
572.0,John Tonje,24.0,BOS,SG,5.0,0.0,2.4,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.4,0.4,1.0,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.2,0.4,
573.0,Jahmyl Telfort,24.0,LAC,PF,8.0,0.0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.1,0.5,0.25,0.0,0.4,0.4,0.1,0.1,0.0,0.1,0.6,0.1,
574.0,Darius Brown II,26.0,CLE,SG,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
575.0,Noa Essengue,19.0,CHI,PF,2.0,0.0,3.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,
576.0,Tosan Evbuomwan,24.0,NYK,SF,5.0,0.0,1.6,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,
577.0,Enrique Freeman,25.0,MIN,PF,3.0,0.0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,
578.0,Chucky Hepburn,22.0,TOR,PG,2.0,0.0,6.5,0.0,3.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,
579.0,Trevor Keels,22.0,MIA,SG,5.0,0.0,1.6,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,
,League Average,,,,,,,,,0.471,,,0.36,,,0.549,0.545,,,0.783,,,,,,,,,,
