Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
215.0,Drake Powell,20.0,BRK,SG,62.0,23.0,1294.0,3.9,9.7,0.405,1.4,5.0,0.287,2.5,4.7,0.529,0.478,1.9,2.1,0.893,0.6,2.5,3.1,2.5,1.0,0.4,1.6,2.5,11.1,
216.0,Jericho Sims,27.0,MIL,C,66.0,18.0,1286.0,3.9,4.9,0.784,0.0,0.0,,3.9,4.9,0.784,0.784,1.2,2.0,0.614,4.0,6.2,10.2,2.8,0.5,0.5,2.0,4.0,8.9,
217.0,Ziaire Williams,24.0,BRK,SF,56.0,13.0,1281.0,5.2,12.2,0.425,2.4,7.1,0.343,2.8,5.1,0.538,0.524,3.3,3.9,0.85,0.8,2.9,3.8,1.7,2.1,0.6,1.7,3.3,16.1,
218.0,Jaylin Williams,23.0,OKC,PF,65.0,11.0,1277.0,4.2,9.9,0.423,2.8,7.2,0.383,1.4,2.7,0.531,0.563,2.1,2.6,0.793,0.9,9.2,10.1,4.5,0.9,1.2,1.9,3.6,13.2,
219.0,Nicolas Batum,37.0,LAC,PF,73.0,6.0,1272.0,2.6,6.6,0.399,2.5,6.3,0.399,0.1,0.3,0.4,0.59,0.3,0.3,0.818,0.7,4.5,5.2,1.8,1.3,0.6,1.0,2.7,8.0,
220.0,Jordan Clarkson,33.0,NYK,SG,71.0,1.0,1264.0,6.7,14.8,0.453,2.0,6.1,0.329,4.7,8.8,0.539,0.52,2.2,2.7,0.83,1.7,1.8,3.5,2.7,0.8,0.3,1.8,3.4,17.7,
221.0,Kevin Porter Jr.,25.0,MIL,PG,38.0,36.0,1261.0,6.8,14.7,0.465,1.3,4.1,0.322,5.5,10.6,0.52,0.51,3.9,4.5,0.878,1.0,4.7,5.7,8.0,2.4,0.5,3.1,2.5,18.9,
222.0,Nolan Traoré,19.0,BRK,PG,56.0,31.0,1243.0,5.3,13.9,0.38,1.8,5.6,0.318,3.5,8.3,0.422,0.444,2.1,2.7,0.787,0.4,2.5,2.9,6.2,1.3,0.7,3.7,3.4,14.5,
223.0,Coby White,25.0,2TM,SG,49.0,26.0,1233.0,7.9,17.9,0.444,3.3,9.1,0.359,4.7,8.8,0.532,0.535,5.6,6.9,0.821,0.5,4.4,4.9,5.8,0.7,0.1,3.7,3.2,24.8,
223.0,Coby White,25.0,CHI,SG,29.0,26.0,843.0,7.3,16.8,0.438,3.1,8.9,0.346,4.3,7.9,0.541,0.529,5.3,6.6,0.805,0.3,4.3,4.6,5.8,0.9,0.1,3.8,3.0,23.1,
223.0,Coby White,25.0,CHO,SG,20.0,0.0,390.0,9.2,20.3,0.455,3.7,9.6,0.385,5.5,10.7,0.517,0.545,6.4,7.5,0.852,0.9,4.7,5.6,5.7,0.5,0.3,3.5,3.6,28.5,
224.0,Collin Murray-Boyles,20.0,TOR,PF,56.0,22.0,1232.0,5.8,10.0,0.579,0.5,1.5,0.34,5.3,8.5,0.62,0.604,2.0,3.1,0.651,3.9,4.4,8.3,3.0,1.5,1.5,1.7,4.1,14.1,
225.0,Zach LaVine,30.0,SAC,SG,39.0,37.0,1224.0,7.7,16.1,0.479,2.9,7.5,0.39,4.8,8.6,0.556,0.569,3.7,4.2,0.88,0.2,2.9,3.2,2.6,0.8,0.3,2.2,2.4,22.0,
226.0,Adem Bona,22.0,PHI,C,70.0,17.0,1217.0,3.8,6.4,0.594,0.1,0.2,0.333,3.8,6.2,0.602,0.599,2.4,3.3,0.708,3.8,5.3,9.0,0.9,0.9,2.4,1.7,4.5,10.1,
227.0,Pat Spencer,29.0,GSW,PG,65.0,14.0,1210.0,5.4,12.7,0.428,1.8,4.9,0.358,3.7,7.8,0.471,0.496,1.3,1.7,0.772,1.5,3.1,4.6,6.8,1.4,0.1,2.5,2.2,14.0,
228.0,Andre Drummond,32.0,PHI,C,62.0,25.0,1208.0,4.6,9.7,0.471,0.9,2.6,0.345,3.7,7.2,0.517,0.517,1.6,2.5,0.631,5.8,9.7,15.5,2.3,1.1,1.4,1.8,3.6,11.7,
229.0,Jaxson Hayes,25.0,LAL,C,66.0,9.0,1207.0,5.9,7.8,0.756,0.1,0.1,1.0,5.8,7.7,0.753,0.761,2.9,4.5,0.653,3.0,5.1,8.1,1.8,0.9,1.6,0.9,3.8,14.8,
230.0,Joel Embiid,31.0,PHI,C,38.0,38.0,1201.0,10.2,20.9,0.489,1.6,4.8,0.333,8.6,16.1,0.535,0.527,8.6,10.0,0.854,2.2,6.5,8.8,4.5,0.6,1.4,3.3,2.5,30.6,
231.0,Marvin Bagley III,26.0,2TM,PF,60.0,12.0,1201.0,7.6,12.3,0.618,0.7,1.6,0.462,6.9,10.8,0.641,0.647,2.8,4.3,0.66,4.5,6.5,11.0,2.5,0.8,1.3,1.8,3.7,18.8,
231.0,Marvin Bagley III,26.0,WAS,PF,38.0,8.0,731.0,7.6,12.1,0.626,0.4,0.9,0.421,7.2,11.2,0.643,0.642,3.4,4.8,0.711,4.8,5.9,10.6,2.8,1.0,1.3,2.2,3.8,19.0,
231.0,Marvin Bagley III,26.0,DAL,PF,22.0,4.0,470.0,7.7,12.6,0.606,1.2,2.5,0.485,6.4,10.1,0.636,0.655,2.0,3.6,0.553,4.1,7.4,11.5,2.2,0.6,1.2,1.3,3.4,18.5,
232.0,Santi Aldama,25.0,MEM,PF,43.0,11.0,1198.0,6.9,14.3,0.479,2.1,6.0,0.35,4.7,8.3,0.572,0.553,2.3,3.4,0.667,2.0,6.6,8.6,3.8,1.1,0.9,1.7,2.1,18.1,
233.0,Daniel Gafford,27.0,DAL,C,55.0,44.0,1195.0,6.2,9.5,0.655,0.0,0.0,,6.2,9.5,0.655,0.655,3.3,4.9,0.683,4.2,7.2,11.4,1.7,1.3,2.1,1.9,4.3,15.8,
234.0,Danny Wolf,21.0,BRK,PF,57.0,15.0,1187.0,5.4,13.3,0.405,2.1,6.4,0.322,3.3,6.9,0.48,0.482,2.5,3.3,0.771,1.7,6.8,8.5,3.9,0.9,1.0,2.2,3.8,15.4,
235.0,Jimmy Butler,36.0,GSW,SF,38.0,38.0,1182.0,7.3,14.1,0.519,1.0,2.6,0.376,6.3,11.5,0.552,0.554,7.6,8.7,0.864,2.7,3.7,6.4,5.6,1.7,0.2,1.8,1.4,23.1,
236.0,Mouhamed Gueye,23.0,ATL,PF,77.0,8.0,1179.0,4.0,8.9,0.452,1.2,4.0,0.308,2.8,4.9,0.569,0.521,1.2,1.9,0.645,2.7,5.7,8.4,2.1,1.9,1.2,1.0,3.9,10.4,
237.0,Jordan Walsh,21.0,BOS,PF,67.0,24.0,1179.0,4.1,7.9,0.519,1.4,3.6,0.395,2.7,4.2,0.626,0.61,1.2,1.6,0.755,2.6,5.5,8.1,1.6,1.5,0.9,1.0,4.1,10.8,
238.0,GG Jackson II,21.0,MEM,PF,55.0,28.0,1178.0,7.8,15.7,0.496,2.0,5.9,0.332,5.8,9.8,0.595,0.558,3.4,4.6,0.742,1.5,5.7,7.2,2.5,0.9,1.3,2.6,2.3,21.0,
239.0,Bones Hyland,25.0,MIN,PG,71.0,3.0,1177.0,6.5,14.3,0.453,3.5,9.1,0.388,2.9,5.2,0.568,0.577,2.0,2.5,0.78,0.7,3.2,3.9,5.8,1.3,0.5,2.1,3.7,18.5,
240.0,De'Andre Hunter,28.0,2TM,SF,45.0,25.0,1176.0,6.4,15.3,0.415,2.3,7.5,0.305,4.1,7.8,0.522,0.49,3.8,4.4,0.867,0.9,4.7,5.7,2.8,0.9,0.2,2.3,3.4,18.8,
240.0,De'Andre Hunter,28.0,CLE,SF,43.0,23.0,1125.0,6.5,15.4,0.423,2.3,7.6,0.308,4.2,7.8,0.535,0.499,3.8,4.4,0.869,0.9,4.9,5.8,2.8,1.0,0.2,2.3,3.4,19.2,
240.0,De'Andre Hunter,28.0,SAC,SF,2.0,2.0,51.0,2.8,13.4,0.211,1.4,6.4,0.222,1.4,7.1,0.2,0.263,3.5,4.2,0.833,0.7,1.4,2.1,0.7,0.0,0.0,2.8,3.5,10.6,
241.0,Mitchell Robinson,27.0,NYK,C,60.0,16.0,1175.0,4.6,6.3,0.723,0.0,0.0,,4.6,6.3,0.723,0.723,1.3,3.2,0.408,7.7,8.4,16.1,1.6,1.7,2.1,1.3,3.9,10.4,
242.0,Simone Fontecchio,30.0,MIA,SF,70.0,9.0,1173.0,6.0,14.5,0.412,3.8,10.1,0.375,2.2,4.4,0.497,0.542,2.6,3.1,0.843,1.7,4.8,6.5,3.1,1.1,0.3,1.5,3.2,18.3,
243.0,Landry Shamet,28.0,NYK,SG,51.0,12.0,1171.0,4.9,11.2,0.437,3.2,8.1,0.392,1.7,3.1,0.554,0.578,1.7,2.3,0.711,0.7,2.1,2.8,2.2,1.0,0.3,0.9,2.4,14.6,
244.0,Day'Ron Sharpe,24.0,BRK,C,62.0,7.0,1160.0,6.6,11.0,0.601,0.3,1.2,0.231,6.4,9.8,0.647,0.614,3.2,4.7,0.678,5.3,7.5,12.8,4.5,2.1,0.8,3.3,4.6,16.8,
245.0,Quinten Post,25.0,GSW,PF,67.0,35.0,1159.0,6.0,13.6,0.44,2.9,8.6,0.336,3.1,5.0,0.617,0.546,1.1,1.3,0.791,2.1,6.2,8.4,2.9,0.8,1.1,1.7,3.9,15.9,
246.0,Svi Mykhailiuk,28.0,UTA,SF,50.0,41.0,1156.0,5.4,11.3,0.478,3.1,7.5,0.408,2.3,3.8,0.615,0.613,0.8,0.9,0.893,1.1,2.7,3.9,2.9,0.8,0.1,1.3,2.0,14.6,
247.0,Dru Smith,28.0,MIA,SG,70.0,1.0,1141.0,4.3,10.3,0.415,1.2,4.1,0.295,3.1,6.2,0.495,0.474,2.7,3.3,0.829,2.0,3.5,5.5,5.7,3.2,0.7,1.7,3.4,12.5,
248.0,Caris LeVert,31.0,DET,SG,59.0,0.0,1140.0,5.1,12.3,0.418,1.9,5.7,0.33,3.3,6.6,0.493,0.494,1.7,2.5,0.675,0.7,3.0,3.7,5.0,1.6,1.3,2.5,2.8,13.8,
249.0,Isaiah Hartenstein,27.0,OKC,C,47.0,46.0,1137.0,5.8,9.4,0.622,0.0,0.2,0.0,5.8,9.2,0.637,0.622,2.0,3.3,0.61,4.7,9.3,14.0,5.3,1.5,1.1,2.6,3.7,13.7,
250.0,Jared McCain,21.0,2TM,SG,66.0,2.0,1135.0,6.3,14.8,0.428,3.1,8.0,0.391,3.2,6.8,0.472,0.534,1.6,1.8,0.877,0.7,3.5,4.2,2.8,1.1,0.2,1.7,2.5,17.4,
250.0,Jared McCain,21.0,PHI,SG,37.0,1.0,620.0,5.2,13.4,0.385,2.6,6.9,0.378,2.6,6.5,0.393,0.483,1.3,1.5,0.88,0.3,4.0,4.4,3.6,1.3,0.1,1.7,2.5,14.2,
250.0,Jared McCain,21.0,OKC,SG,29.0,1.0,515.0,7.8,16.5,0.47,3.8,9.4,0.403,4.0,7.1,0.559,0.585,2.0,2.2,0.875,1.1,2.9,4.1,1.8,0.8,0.2,1.7,2.6,21.3,
251.0,Ryan Nembhard,22.0,DAL,PG,59.0,26.0,1133.0,5.0,12.0,0.412,1.5,4.2,0.353,3.5,7.8,0.443,0.474,0.7,0.9,0.793,0.3,3.6,3.9,9.3,0.7,0.1,2.6,2.7,12.1,
252.0,Gary Payton II,33.0,GSW,SG,72.0,1.0,1130.0,7.7,13.2,0.584,1.2,4.0,0.294,6.5,9.1,0.711,0.628,0.8,1.3,0.65,3.2,5.2,8.4,3.9,2.1,0.7,2.0,4.1,17.4,
253.0,Jakob Poeltl,30.0,TOR,C,45.0,43.0,1130.0,6.8,9.7,0.695,0.0,0.0,,6.8,9.7,0.695,0.695,1.8,3.0,0.624,3.6,6.5,10.1,2.9,1.2,1.0,1.7,4.6,15.4,
254.0,Craig Porter Jr.,25.0,CLE,PG,63.0,2.0,1120.0,3.6,8.1,0.447,1.0,3.0,0.348,2.6,5.2,0.503,0.51,0.8,1.3,0.6,2.6,4.2,6.8,6.5,1.8,1.2,1.8,2.2,9.1,
255.0,Taylor Hendricks,22.0,2TM,PF,59.0,17.0,1118.0,5.2,11.4,0.459,2.0,5.9,0.342,3.2,5.5,0.585,0.548,1.6,2.3,0.681,2.1,5.0,7.1,1.8,1.6,1.0,1.6,3.2,14.1,
255.0,Taylor Hendricks,22.0,UTA,PF,33.0,6.0,492.0,4.2,9.4,0.453,1.8,5.1,0.343,2.5,4.2,0.586,0.547,1.7,2.3,0.719,2.1,5.1,7.2,1.8,1.0,0.6,1.5,2.9,11.9,
255.0,Taylor Hendricks,22.0,MEM,PF,26.0,11.0,626.0,6.0,13.1,0.463,2.2,6.6,0.342,3.8,6.5,0.584,0.548,1.5,2.3,0.65,2.1,4.9,7.0,1.8,2.1,1.3,1.7,3.4,15.8,
256.0,Paul George,35.0,PHI,PF,36.0,36.0,1114.0,7.1,16.4,0.437,3.2,8.1,0.394,3.9,8.2,0.478,0.535,2.9,3.5,0.817,0.6,5.5,6.2,4.2,2.0,0.5,2.0,2.7,20.4,
257.0,Jarred Vanderbilt,26.0,LAL,PF,64.0,3.0,1111.0,3.6,7.6,0.472,0.9,3.1,0.299,2.7,4.5,0.594,0.534,1.1,1.8,0.589,2.6,6.7,9.3,2.7,1.7,0.6,1.8,3.3,9.2,
258.0,De'Anthony Melton,27.0,GSW,PG,48.0,23.0,1106.0,7.0,17.0,0.41,2.3,7.9,0.298,4.6,9.1,0.507,0.479,3.2,3.9,0.824,1.2,3.8,5.0,4.0,2.5,0.6,2.9,3.0,19.5,
259.0,Jalen Smith,25.0,CHI,C,53.0,21.0,1095.0,6.4,13.3,0.483,2.7,7.2,0.373,3.7,6.0,0.614,0.584,2.3,3.1,0.742,3.2,8.4,11.7,2.1,0.8,1.4,1.7,3.6,17.8,
260.0,Kentavious Caldwell-Pope,32.0,MEM,SG,51.0,14.0,1088.0,5.0,12.1,0.41,1.8,5.8,0.316,3.1,6.4,0.495,0.485,2.4,2.6,0.913,0.7,3.5,4.1,4.6,1.4,0.3,2.0,1.9,14.2,
261.0,John Konchar,29.0,2TM,SG,55.0,8.0,1087.0,3.0,6.4,0.477,0.9,3.2,0.289,2.1,3.2,0.667,0.549,1.1,1.5,0.727,2.4,5.3,7.7,3.8,2.6,1.2,1.1,2.6,8.1,
261.0,John Konchar,29.0,MEM,SG,30.0,1.0,435.0,3.1,5.9,0.521,1.1,3.2,0.333,2.0,2.6,0.75,0.613,0.7,1.1,0.615,1.7,6.0,7.6,3.3,2.6,1.1,1.2,2.5,7.9,
261.0,John Konchar,29.0,UTA,SG,25.0,7.0,652.0,3.0,6.7,0.451,0.8,3.2,0.259,2.2,3.5,0.625,0.512,1.3,1.7,0.774,2.9,4.9,7.8,4.2,2.7,1.3,1.1,2.7,8.2,
262.0,Hugo González,19.0,BOS,SF,74.0,3.0,1084.0,3.9,8.2,0.476,1.4,3.9,0.362,2.5,4.3,0.577,0.561,0.4,0.9,0.5,2.1,6.1,8.2,1.3,1.4,0.7,1.3,4.1,9.6,
263.0,Jusuf Nurkić,31.0,UTA,C,41.0,36.0,1083.0,6.0,11.9,0.503,0.8,2.4,0.352,5.2,9.5,0.54,0.538,2.1,3.8,0.549,3.5,10.6,14.1,6.5,1.7,0.7,3.4,4.5,14.9,
264.0,Luka Garza,27.0,BOS,C,68.0,5.0,1080.0,6.5,11.3,0.578,1.7,4.0,0.43,4.8,7.3,0.661,0.655,2.9,3.8,0.761,5.1,3.9,9.0,2.2,0.9,0.9,1.5,5.2,17.7,
265.0,Gradey Dick,22.0,TOR,SG,75.0,1.0,1062.0,5.4,12.9,0.421,1.9,6.3,0.301,3.5,6.6,0.536,0.495,2.6,2.9,0.874,1.4,3.6,5.0,1.7,1.5,0.2,1.5,3.4,15.3,
266.0,Ousmane Dieng,22.0,2TM,C,56.0,19.0,1058.0,5.6,13.1,0.425,2.1,6.1,0.352,3.4,7.0,0.488,0.506,1.0,1.4,0.69,1.0,4.9,5.9,4.4,0.8,0.6,2.3,2.7,14.3,
266.0,Ousmane Dieng,22.0,OKC,C,27.0,0.0,295.0,4.6,11.1,0.418,2.2,6.0,0.367,2.4,5.1,0.476,0.516,0.7,0.7,1.0,1.0,4.1,5.1,3.4,0.2,0.9,1.0,2.7,12.2,
266.0,Ousmane Dieng,22.0,MIL,C,29.0,19.0,763.0,5.9,13.9,0.427,2.1,6.1,0.346,3.8,7.8,0.491,0.503,1.1,1.7,0.639,1.0,5.2,6.2,4.7,1.0,0.5,2.9,2.6,15.1,
267.0,Miles McBride,25.0,NYK,SG,40.0,14.0,1056.0,5.6,13.3,0.419,3.7,9.0,0.409,1.9,4.3,0.44,0.558,1.2,1.5,0.8,0.7,2.6,3.3,3.6,1.2,0.3,1.1,2.4,16.0,
268.0,Corey Kispert,26.0,2TM,SF,57.0,9.0,1051.0,6.1,13.1,0.463,2.8,7.8,0.36,3.3,5.3,0.617,0.571,2.6,3.2,0.798,0.9,3.5,4.4,3.1,0.5,0.3,1.5,2.0,17.5,
268.0,Corey Kispert,26.0,WAS,SF,19.0,2.0,370.0,5.7,11.6,0.496,2.9,7.4,0.395,2.8,4.2,0.674,0.622,2.5,3.3,0.765,0.6,3.7,4.3,3.1,0.8,0.3,1.4,1.9,16.9,
268.0,Corey Kispert,26.0,ATL,SF,38.0,7.0,681.0,6.2,13.9,0.449,2.7,8.0,0.342,3.5,5.9,0.595,0.548,2.6,3.2,0.817,1.1,3.4,4.5,3.1,0.4,0.3,1.5,2.1,17.8,
269.0,Giannis Antetokounmpo,31.0,MIL,PF,36.0,36.0,1039.0,12.9,20.7,0.624,0.5,1.6,0.333,12.4,19.2,0.647,0.636,8.0,12.4,0.65,3.4,8.8,12.2,6.8,1.2,0.8,4.0,3.0,34.4,AS
270.0,Rayan Rupert,21.0,2TM,SG,63.0,7.0,1031.0,4.0,10.4,0.386,1.5,4.6,0.321,2.5,5.8,0.437,0.456,1.4,1.8,0.765,1.6,4.5,6.1,2.2,1.9,0.3,1.7,4.2,10.9,
270.0,Rayan Rupert,21.0,POR,SG,48.0,0.0,577.0,3.3,9.2,0.361,1.4,4.4,0.31,1.9,4.7,0.408,0.435,0.6,0.9,0.643,1.4,3.9,5.4,2.1,1.8,0.1,1.7,3.7,8.5,
270.0,Rayan Rupert,21.0,MEM,SG,15.0,7.0,454.0,4.9,12.0,0.411,1.6,4.8,0.333,3.3,7.2,0.462,0.477,2.4,2.9,0.811,1.8,5.3,7.1,2.3,1.9,0.5,1.7,4.8,13.8,
271.0,Alex Caruso,31.0,OKC,SG,56.0,0.0,1020.0,4.5,10.6,0.423,1.9,6.4,0.293,2.6,4.2,0.622,0.512,1.4,1.8,0.804,1.0,4.5,5.5,3.9,2.5,0.6,1.7,2.4,12.3,
272.0,Caleb Love,24.0,POR,SG,48.0,1.0,1011.0,6.8,17.4,0.389,3.3,10.4,0.32,3.5,7.1,0.49,0.484,1.3,1.7,0.735,0.9,3.2,4.1,4.4,1.0,0.1,2.2,1.7,18.1,
273.0,Tyler Herro,26.0,MIA,SG,32.0,27.0,1010.0,8.7,18.0,0.484,3.0,7.7,0.384,5.8,10.3,0.559,0.566,3.5,3.8,0.917,0.5,4.8,5.3,4.6,0.8,0.4,2.2,2.2,24.0,
274.0,Guerschon Yabusele,30.0,2TM,C,67.0,19.0,1007.0,4.5,11.2,0.401,2.5,7.0,0.352,2.0,4.1,0.483,0.511,1.9,2.6,0.75,2.0,6.4,8.4,2.3,0.9,0.6,1.5,2.9,13.3,
274.0,Guerschon Yabusele,30.0,NYK,C,41.0,0.0,366.0,4.1,10.5,0.393,2.0,6.7,0.294,2.2,3.8,0.564,0.486,0.8,1.2,0.667,2.4,6.2,8.6,1.8,0.6,0.5,1.5,3.5,11.0,
274.0,Guerschon Yabusele,30.0,CHI,C,26.0,19.0,641.0,4.7,11.5,0.405,2.8,7.2,0.383,1.9,4.3,0.442,0.524,2.6,3.4,0.767,1.8,6.5,8.3,2.5,1.1,0.6,1.5,2.5,14.7,
275.0,Aaron Gordon,30.0,DEN,PF,36.0,33.0,1005.0,7.1,14.3,0.497,2.2,5.6,0.389,4.9,8.6,0.568,0.574,4.5,5.8,0.767,1.8,5.7,7.5,3.4,0.8,0.4,1.4,2.2,20.8,
276.0,Jamir Watkins,24.0,WAS,SG,49.0,6.0,998.0,4.5,10.2,0.442,1.5,5.4,0.282,3.0,4.8,0.619,0.516,1.9,2.7,0.684,1.8,5.1,6.9,2.3,1.9,0.9,1.4,4.6,12.4,
277.0,Franz Wagner,24.0,ORL,SF,33.0,31.0,993.0,8.6,17.7,0.485,1.7,4.8,0.348,6.9,12.9,0.535,0.532,5.8,7.0,0.82,1.5,4.7,6.3,4.1,1.1,0.4,2.1,2.5,24.6,
278.0,Mike Conley,38.0,MIN,PG,54.0,15.0,991.0,2.6,7.8,0.335,2.0,6.0,0.337,0.6,1.8,0.327,0.465,1.6,1.8,0.9,0.7,2.7,3.4,5.7,1.3,0.5,1.2,3.1,8.9,
279.0,Robert Williams,28.0,POR,C,58.0,1.0,986.0,6.4,9.0,0.707,0.3,0.8,0.391,6.0,8.1,0.74,0.726,1.2,2.1,0.596,5.0,9.7,14.8,2.2,1.2,3.1,1.8,2.6,14.3,
280.0,Olivier-Maxence Prosper,23.0,MEM,PF,53.0,24.0,984.0,7.0,12.8,0.549,2.2,5.4,0.405,4.8,7.4,0.653,0.634,3.1,4.2,0.754,2.2,4.7,6.8,1.9,1.5,0.5,1.7,3.0,19.4,
281.0,Ochai Agbaji,25.0,2TM,SG,62.0,13.0,973.0,4.5,10.4,0.436,1.3,4.7,0.266,3.3,5.6,0.579,0.496,1.3,1.6,0.837,1.7,3.5,5.2,1.7,0.9,0.6,1.1,3.4,11.6,
281.0,Ochai Agbaji,25.0,TOR,SG,42.0,13.0,650.0,4.0,9.4,0.424,0.7,3.6,0.185,3.3,5.8,0.571,0.459,1.4,1.6,0.862,1.8,3.4,5.3,1.7,0.9,0.6,1.1,4.2,10.0,
281.0,Ochai Agbaji,25.0,BRK,SG,20.0,0.0,323.0,5.6,12.3,0.455,2.5,7.0,0.349,3.1,5.2,0.596,0.555,1.2,1.6,0.786,1.4,3.7,5.1,1.9,0.8,0.7,1.3,2.0,14.8,
282.0,Nae'Qwan Tomlin,25.0,CLE,PF,63.0,2.0,967.0,5.2,11.1,0.473,0.9,4.0,0.215,4.4,7.1,0.618,0.512,1.6,2.1,0.754,3.0,3.6,6.6,1.8,1.5,1.3,1.0,4.6,13.0,
283.0,T.J. McConnell,33.0,IND,PG,56.0,4.0,963.0,9.0,16.8,0.538,0.6,1.9,0.32,8.4,15.0,0.565,0.556,0.9,1.1,0.862,0.8,3.8,4.6,10.7,2.1,0.4,2.4,2.3,19.6,
284.0,Tyus Jones,29.0,3TM,PG,66.0,11.0,958.0,2.8,7.9,0.351,1.5,5.0,0.293,1.3,2.9,0.449,0.443,0.3,0.3,0.778,0.4,2.3,2.7,5.8,1.4,0.1,0.9,1.2,7.3,
284.0,Tyus Jones,29.0,ORL,PG,48.0,8.0,754.0,2.6,7.5,0.342,1.4,4.9,0.294,1.1,2.7,0.429,0.437,0.3,0.3,1.0,0.4,2.1,2.5,5.5,1.6,0.1,0.7,1.2,6.9,
284.0,Tyus Jones,29.0,DAL,PG,8.0,2.0,133.0,3.5,9.2,0.382,1.1,5.1,0.211,2.4,4.1,0.6,0.441,0.3,0.5,0.5,0.3,2.2,2.4,8.1,0.8,0.0,1.4,1.4,8.4,
284.0,Tyus Jones,29.0,DEN,PG,10.0,1.0,71.0,3.5,9.6,0.368,2.5,6.1,0.417,1.0,3.5,0.286,0.5,0.0,0.5,0.0,0.0,4.6,4.6,4.6,0.5,0.0,2.5,0.5,9.6,
285.0,Goga Bitadze,26.0,ORL,C,63.0,3.0,956.0,5.6,8.4,0.673,0.1,0.4,0.182,5.6,8.0,0.698,0.677,2.6,3.6,0.716,5.0,6.7,11.8,3.1,1.4,2.3,1.6,5.0,13.9,
286.0,Justin Edwards,22.0,PHI,SF,63.0,12.0,955.0,5.2,11.6,0.446,2.3,6.5,0.36,2.8,5.1,0.556,0.547,1.2,1.5,0.846,1.0,2.5,3.5,2.9,1.9,0.4,1.3,3.4,13.9,
287.0,Al Horford,39.0,GSW,C,44.0,12.0,951.0,5.1,12.1,0.426,2.8,7.6,0.363,2.4,4.5,0.534,0.541,0.8,1.0,0.846,1.7,6.5,8.1,4.3,1.1,1.9,1.6,1.9,13.9,
288.0,Rob Dillingham,21.0,2TM,PG,64.0,0.0,940.0,5.8,15.1,0.386,1.6,4.9,0.32,4.3,10.2,0.417,0.438,1.5,2.0,0.765,0.7,4.1,4.8,5.3,1.7,0.2,3.6,4.3,14.7,
288.0,Rob Dillingham,21.0,MIN,PG,35.0,0.0,326.0,5.2,15.6,0.333,1.3,3.6,0.364,3.9,11.9,0.324,0.376,1.7,2.2,0.75,0.6,4.0,4.5,6.4,2.1,0.3,4.0,4.0,13.4,
288.0,Rob Dillingham,21.0,CHI,PG,29.0,0.0,614.0,6.2,14.8,0.415,1.7,5.6,0.305,4.5,9.3,0.481,0.472,1.4,1.8,0.774,0.8,4.2,5.0,4.7,1.5,0.2,3.5,4.5,15.4,
289.0,Jalen Williams,24.0,OKC,SG,33.0,33.0,936.0,8.3,17.2,0.484,0.9,3.0,0.299,7.4,14.2,0.523,0.51,4.2,5.0,0.837,1.0,4.8,5.8,7.0,1.5,0.3,2.4,2.5,21.7,
290.0,Jordan Poole,26.0,NOP,PG,39.0,8.0,933.0,6.4,17.1,0.372,3.7,11.1,0.333,2.7,6.0,0.442,0.48,3.8,4.4,0.86,0.3,2.6,3.0,4.6,0.8,0.6,2.7,3.4,20.2,
291.0,Kobe Brown,26.0,2TM,PF,60.0,9.0,928.0,4.7,10.0,0.465,1.9,5.1,0.364,2.8,4.9,0.571,0.558,1.7,2.2,0.804,2.6,4.3,6.9,3.0,0.8,0.5,2.0,2.6,12.9,
291.0,Kobe Brown,26.0,LAC,PF,34.0,0.0,295.0,4.0,10.3,0.393,1.6,6.0,0.265,2.4,4.3,0.571,0.47,2.6,3.2,0.808,2.2,4.3,6.5,3.3,1.1,0.2,1.8,2.0,12.2,
291.0,Kobe Brown,26.0,IND,PF,26.0,9.0,633.0,4.9,9.9,0.5,2.0,4.7,0.422,3.0,5.2,0.571,0.601,1.4,1.7,0.8,2.7,4.4,7.1,2.9,0.7,0.6,2.0,3.0,13.3,
292.0,Kasparas Jakučionis,19.0,MIA,PG,52.0,12.0,925.0,3.9,9.1,0.421,2.5,6.0,0.416,1.4,3.2,0.432,0.557,2.3,2.6,0.879,1.6,3.7,5.3,5.1,1.3,0.3,1.9,3.8,12.5,
293.0,Anthony Gill,33.0,WAS,PF,54.0,7.0,921.0,5.0,8.1,0.62,0.6,1.8,0.333,4.5,6.4,0.699,0.656,1.3,1.8,0.739,2.2,3.7,5.9,2.7,1.2,0.8,1.4,3.4,12.0,
294.0,Karlo Matković,24.0,NOP,PF,62.0,2.0,912.0,5.6,9.3,0.604,1.5,3.6,0.422,4.1,5.7,0.717,0.685,1.2,1.6,0.732,2.8,6.2,9.0,2.0,1.0,2.1,1.3,4.1,13.9,
295.0,Isaiah Jackson,24.0,2TM,C,55.0,14.0,908.0,6.0,9.4,0.637,0.0,0.1,0.0,6.0,9.3,0.645,0.637,2.7,4.2,0.648,4.5,7.0,11.5,2.1,1.4,1.9,2.3,5.8,14.7,
295.0,Isaiah Jackson,24.0,IND,C,38.0,14.0,638.0,5.4,9.3,0.582,0.0,0.1,0.0,5.4,9.3,0.585,0.582,2.9,4.2,0.689,4.9,7.1,11.9,1.7,1.5,1.6,2.4,6.1,13.7,
